flight_number,treasure_position,treasure_crumbs,average_crumbs,evaluation_seconds,update_seconds,overhead_seconds
14,"[0.6653109826130582, 0.44583207457251156]",0.11303650018547148,0.7407450460933581,7.247199937410187e-05,0.00016668299940647557,4.349100163381081e-05
15,"[0.6761255219210037, 0.4608704908642878]",0.10628206831240347,0.7246817258695164,8.086700108833611e-05,0.00018869199993787333,4.676999924413394e-05
16,"[0.6761255219210037, 0.4608704908642878]",0.10628206831240347,0.7161950782239296,6.22730003669858e-05,0.00016145900008268654,0.00016121999942697585
17,"[0.731693345268098, 0.5452476707734442]",0.08173512463488174,0.6924009943423619,5.5879998399177566e-05,0.00013868099995306693,2.7783000405179337e-05
18,"[0.731693345268098, 0.5452476707734442]",0.08173512463488174,0.573992784365673,5.357599911803845e-05,0.00014024400115886237,2.4939998183981515e-05
19,"[0.7457319046046107, 0.5473365653507027]",0.0723602407497587,0.5654339197808594,5.752499964728486e-05,0.00021639700025843922,2.92349996016128e-05
20,"[0.8557170719781005, 0.7242291909585359]",0.02725364012300287,0.49861726570693143,5.362699994293507e-05,0.00015008600166765973,4.581099892675411e-05
21,"[0.8557170719781005, 0.7242291909585359]",0.02725364012300287,0.48309090450038183,4.8982999942381866e-05,0.0003599700012273388,0.00013571999807027169
22,"[0.8664963608844458, 0.7485643953417135]",0.018330168534676054,0.4778076838919773,0.0007703280007262947,0.0018029340008069994,8.19689994386863e-05
23,"[0.8993288861351831, 0.8091838378123468]",0.010149991965919203,0.4594950601614383,4.3080000978079624e-05,0.00010032200043497141,2.4446997485938482e-05
24,"[0.8993288861351831, 0.8091838378123468]",0.010149991965919203,0.4388980530180139,4.09439999202732e-05,0.00010986000052071176,1.911999970616307e-05
25,"[0.8993288861351831, 0.8091838378123468]",0.010149991965919203,0.4388980530180139,3.549900065991096e-05,8.966799941845238e-05,1.2794998838216998e-05
26,"[0.8993288861351831, 0.8091838378123468]",0.010149991965919203,0.4348543117016949,4.046800131618511e-05,0.0003059050013689557,2.0234996554790996e-05
27,"[0.8993288861351831, 0.8091838378123468]",0.010149991965919203,0.3534799734306326,3.540500074450392e-05,9.140799920714926e-05,1.5162999261519872e-05
28,"[0.8993288861351831, 0.8091838378123468]",0.010149991965919203,0.3379978782055562,4.1045999751077034e-05,0.00010157200085814111,2.0602999939001165e-05
29,"[0.8993288861351831, 0.8091838378123468]",0.010149991965919203,0.33106012375077093,4.374199852463789e-05,0.00010791999920911621,1.683200207480695e-05
30,"[0.8993288861351831, 0.8091838378123468]",0.010149991965919203,0.3207435230188409,5.1015998906223103e-05,0.00011546600035217125,2.062699968519155e-05
31,"[0.8993288861351831, 0.8091838378123468]",0.010149991965919203,0.3144485688070284,3.930999992007855e-05,0.00010286299948347732,1.923300078487955e-05
32,"[0.8993288861351831, 0.8091838378123468]",0.010149991965919203,0.3137270108789865,4.38960014434997e-05,0.00010703800035116728,1.974799670279026e-05
33,"[0.8993288861351831, 0.8091838378123468]",0.010149991965919203,0.30332146925301495,3.949100027966779e-05,0.00010246800047752913,1.6304999007843435e-05
34,"[0.8993288861351831, 0.8091838378123468]",0.010149991965919203,0.2970006724445588,3.917499998351559e-05,9.761299952515401e-05,1.5026998880784959e-05
35,"[0.8993288861351831, 0.8091838378123468]",0.010149991965919203,0.2932631045568843,4.063500091433525e-05,9.493700054008514e-05,1.55849993461743e-05
36,"[0.8993288861351831, 0.8091838378123468]",0.010149991965919203,0.28085543138999053,3.8764999771956354e-05,9.667999984230846e-05,1.5019000784377567e-05
37,"[0.8993288861351831, 0.8091838378123468]",0.010149991965919203,0.28085543138999053,4.113600152777508e-05,0.00010189299973717425,1.632099701964762e-05
38,"[0.9687592654913435, 0.9348108619650805]",0.002332913074265217,0.25912423397407874,4.315300066082273e-05,0.00010267299876431935,2.282700006617233e-05
39,"[0.9687592654913435, 0.9348108619650805]",0.002332913074265217,0.25912423397407874,4.260599962435663e-05,9.708700054034125e-05,1.3177999790059403e-05
40,"[0.9687592654913435, 0.9348108619650805]",0.002332913074265217,0.22744998575072373,3.619800008891616e-05,8.940100087784231e-05,1.371200050925836e-05
41,"[0.9687592654913435, 0.9348108619650805]",0.002332913074265217,0.20017459422014133,4.5000000682193786e-05,0.00011185800030943938,2.3436998162651435e-05
42,"[0.9687592654913435, 0.9348108619650805]",0.002332913074265217,0.19996372727938197,4.674099909607321e-05,0.0004887799987045582,0.0001662680024310248
43,"[0.9687592654913435, 0.9348108619650805]",0.002332913074265217,0.19167261878534625,4.101000013179146e-05,9.753599988471251e-05,2.0309998944867402e-05
44,"[0.9687592654913435, 0.9348108619650805]",0.002332913074265217,0.15992505346207897,4.715300019597635e-05,0.00011212500066903885,0.0024055889989540447
45,"[0.9687592654913435, 0.9348108619650805]",0.002332913074265217,0.14434849421715557,5.8883000747300684e-05,0.00013221200060797855,3.151299824821763e-05
46,"[0.9687592654913435, 0.9348108619650805]",0.002332913074265217,0.1365672253712957,4.080600047018379e-05,0.00010357899918744806,2.0942999981343746e-05
47,"[0.9776832691428718, 0.9527436408621485]",0.0014720593168071063,0.13014823021351957,0.00037713199890276883,9.480600056122057e-05,3.130699951725546e-05
48,"[0.9776832691428718, 0.9527436408621485]",0.0014720593168071063,0.12833652874252094,5.2506000429275446e-05,0.00011782699948525988,2.4623999706818722e-05
49,"[0.9789518822392438, 0.9605407210403619]",0.0009243575940204412,0.12671454280084585,6.379300066328142e-05,0.002753426000708714,5.8949997765012085e-05
50,"[0.9789518822392438, 0.9605407210403619]",0.0009243575940204412,0.1266903165901796,9.926500024448615e-05,0.005565405001107138,6.695399861200713e-05
51,"[0.9789518822392438, 0.9605407210403619]",0.0009243575940204412,0.1261329866999033,9.878200035018381e-05,0.002966473000924452,6.83999987813877e-05
52,"[0.9789518822392438, 0.9605407210403619]",0.0009243575940204412,0.11618356613088207,0.0001066309996531345,0.0008448530006717192,6.594399928872008e-05
53,"[0.9789518822392438, 0.9605407210403619]",0.0009243575940204412,0.11058228100260731,5.2252999012125656e-05,0.0019139770010951906,3.5069999285042286e-05
54,"[0.9789518822392438, 0.9605407210403619]",0.0009243575940204412,0.10947201265659617,4.942800114804413e-05,0.0004013400011899648,3.149699841742404e-05
55,"[0.9789518822392438, 0.9605407210403619]",0.0009243575940204412,0.09518654696070133,0.0005842369992024032,0.00023020600019663107,6.127800224930979e-05
56,"[0.9797849737022951, 0.9604560164295397]",0.00043144043968737706,0.09202583471428281,9.734299965202808e-05,0.00038964000123087317,6.333799865387846e-05
57,"[0.9797849737022951, 0.9604560164295397]",0.00043144043968737706,0.08972952826901914,5.489000068337191e-05,0.0007745889997750055,3.957800072384998e-05
58,"[0.9797849737022951, 0.9604560164295397]",0.00043144043968737706,0.08590147081371292,5.459100066218525e-05,0.002595273999759229,4.089199865120463e-05
59,"[0.9797849737022951, 0.9604560164295397]",0.00043144043968737706,0.08536201742908278,4.8826999773154967e-05,0.00012121500003559049,2.9663000532309525e-05
60,"[0.9797849737022951, 0.9604560164295397]",0.00043144043968737706,0.08516411634633968,0.00010362300054111984,0.0063296239986812,8.603600144851953e-05
