flight_number,treasure_position,treasure_crumbs,average_crumbs,evaluation_seconds,update_seconds,overhead_seconds
0,"[0.81812689185272, -0.4484574074735299]",0.8704456574904719,15.238425708136438,0.03227039900048112,0.0,7.625499893038068e-05
1,"[-0.5724517302051546, 0.23444048062058132]",0.3826633223684843,6.688941450017645,0.015985478999937186,0.00013971699991088826,0.0002948669989564223
2,"[0.1928446714758929, -0.16186544949025805]",0.06338949105532835,1.996952445001214,0.012936035000166157,0.0001324360000580782,6.830500024079811e-05
3,"[-0.19494972723555754, 0.0031835258851026227]",0.0380155309862794,1.183459644633103,0.021727373999965494,0.0002806489992508432,5.444300222734455e-05
4,"[-0.19494972723555754, 0.0031835258851026227]",0.0380155309862794,0.9327704726707423,0.012438955998732126,0.0009032919988385402,0.00042208400191157125
5,"[-0.09667539442611922, -0.017955211388073378]",0.009668521503436124,0.7107761731253976,0.052489543000774574,0.00030299399986688513,5.6857998060877435e-05
6,"[-0.09667539442611922, -0.017955211388073378]",0.009668521503436124,0.39917252651145624,0.016433958000561688,0.0005518340003618505,5.8396999520482495e-05
7,"[-0.09667539442611922, -0.017955211388073378]",0.009668521503436124,0.29929784729980624,0.027027606000046944,0.00013827400107402354,4.6200997530831955e-05
8,"[-0.09667539442611922, -0.017955211388073378]",0.009668521503436124,0.21045359007007766,0.01214359100049478,0.0002861520006263163,5.592099842033349e-05
9,"[0.040490932581565775, 0.027552483740800958]",0.002398654981612006,0.1823148377979168,0.03862923400083673,0.00012347099982434884,8.150899884640239e-05
10,"[0.040490932581565775, 0.027552483740800958]",0.002398654981612006,0.14797986139834624,0.028200681999805965,0.00013147599929652642,4.6455999836325645e-05
11,"[0.040490932581565775, 0.027552483740800958]",0.002398654981612006,0.1376899125097175,0.02922158399996988,0.00012884600073448382,6.766299884475302e-05
12,"[0.040490932581565775, 0.027552483740800958]",0.002398654981612006,0.13268283338633,0.02831846400113136,0.00014273000124376267,0.0002445639984216541
13,"[0.040490932581565775, 0.027552483740800958]",0.002398654981612006,0.1263025342882638,0.059037555000031716,0.0001403339992975816,7.32850003259955e-05
14,"[0.040490932581565775, 0.027552483740800958]",0.002398654981612006,0.07807239020870525,0.019570660000681528,0.00013292899893713184,6.770799882360734e-05
15,"[0.02477387151991367, -0.025475143248568186]",0.0012627276336202589,0.06482473977760805,0.020013023999126744,0.0001543120015412569,0.00020940499962307513
16,"[0.005495481009818032, -0.004292171097841184]",4.862304426241381e-05,0.05817102308587887,0.017373004999171826,0.00031149200003710575,5.075000080978498e-05
17,"[0.005495481009818032, -0.004292171097841184]",4.862304426241381e-05,0.055378193964345776,0.04430381100064551,0.0019535259998519905,5.5013999372022226e-05
18,"[-0.0006656097914479187, -0.0013482417992182229]",2.2607923436305325e-06,0.05262859290896535,0.014152731999274692,0.00045071900058246683,5.8274999901186675e-05
19,"[-0.0006656097914479187, -0.0013482417992182229]",2.2607923436305325e-06,0.043378932105117625,0.02359793899995566,0.0003660120000859024,4.7883999286568724e-05
20,"[-0.0006656097914479187, -0.0013482417992182229]",2.2607923436305325e-06,0.04252208255078631,0.03327150400036771,0.0003447189992584754,9.126199984166306e-05
21,"[-0.0006656097914479187, -0.0013482417992182229]",2.2607923436305325e-06,0.03434246193967882,0.015196943999399082,0.00014841299889667425,5.34310020157136e-05
22,"[-0.0006656097914479187, -0.0013482417992182229]",2.2607923436305325e-06,0.02647196685535995,0.007938169999761158,0.00013265300003695302,4.599099884217139e-05
23,"[-0.0006656097914479187, -0.0013482417992182229]",2.2607923436305325e-06,0.02488614626289442,0.016769235000538174,0.000125616001241724,6.104499880166259e-05
24,"[-0.00046827451274460683, 0.0007496937252249765]",7.813217009279015e-07,0.01643175210832435,0.0071998849998635706,0.00014458799887506757,5.967000106466003e-05
25,"[-0.00046827451274460683, 0.0007496937252249765]",7.813217009279015e-07,0.012615874321459747,0.012535354000647203,0.00012067799980286509,5.556099858949892e-05
26,"[-0.00046827451274460683, 0.0007496937252249765]",7.813217009279015e-07,0.012430656022334091,0.032482562000950566,0.0001241469999513356,4.545899901131634e-05
27,"[-0.00046827451274460683, 0.0007496937252249765]",7.813217009279015e-07,0.011286303479608335,0.03469937599948025,0.00013216399929660838,4.875500235357322e-05
28,"[-0.00046827451274460683, 0.0007496937252249765]",7.813217009279015e-07,0.010831157972630217,0.021395501998995314,0.0001328369999100687,5.881100150872953e-05
29,"[-0.00046827451274460683, 0.0007496937252249765]",7.813217009279015e-07,0.009641435750189232,0.006487290000222856,0.0005766670001321472,3.9958000343176536e-05
30,"[-0.000597301967502957, -0.00014305936117484075]",3.772356212026571e-07,0.006872950267394881,0.012425522998455563,0.0005023009998694761,6.056400161469355e-05
31,"[-0.000597301967502957, -0.00014305936117484075]",3.772356212026571e-07,0.004325608249489092,0.008747965999646112,0.00012789399988832884,4.9836999096442014e-05
32,"[-0.000597301967502957, -0.00014305936117484075]",3.772356212026571e-07,0.004313229049215227,0.01770071799910511,0.0007704969993937993,5.199800034461077e-05
33,"[-0.00014821394987654896, -0.00026341632899937433]",9.13555373215148e-08,0.00371152916096657,0.014159895999910077,0.00016012600099202245,6.7224998929305e-05
34,"[-0.00014821394987654896, -0.00026341632899937433]",9.13555373215148e-08,0.0021270545202925323,0.009774947000551037,0.00018228900080430321,0.00059423599850561
35,"[-0.00014821394987654896, -0.00026341632899937433]",9.13555373215148e-08,0.002098199146963848,0.014616410999224172,0.00013437400048132986,4.3977001041639596e-05
36,"[-0.00014821394987654896, -0.00026341632899937433]",9.13555373215148e-08,0.0016898640102813972,0.03159171899824287,0.00013070000022707973,4.248400182405021e-05
37,"[-0.00014821394987654896, -0.00026341632899937433]",9.13555373215148e-08,0.0016356471467915675,0.07323333000022103,0.00013730200043937657,0.0003278699987276923
38,"[3.529561329086652e-05, 8.616282219954608e-05]",8.669812246968983e-09,0.0011827643915145979,0.021057862999441568,0.0008456369996565627,0.00039398200169671327
39,"[3.529561329086652e-05, 8.616282219954608e-05]",8.669812246968983e-09,0.0011611257702839992,0.03363915899899439,0.007633349001480383,0.0005098029996588593
40,"[3.529561329086652e-05, 8.616282219954608e-05]",8.669812246968983e-09,0.0011517095157168545,0.017900679999002023,0.0005630429986922536,5.114100349601358e-05
41,"[-4.234531555604248e-05, 3.618036260986951e-05]",3.102144388122457e-09,0.0011008315184352197,0.05780399899958866,0.0028902079993713414,5.961700117040891e-05
42,"[-4.234531555604248e-05, 3.618036260986951e-05]",3.102144388122457e-09,0.00107477535079098,0.015089091000845656,0.0001398149997839937,3.144599941151682e-05
43,"[3.679522290946773e-05, -3.681188533399276e-05]",2.70900333080045e-09,0.0010688193023856445,0.03904413000054774,0.00020243300059519242,4.703899867308792e-05
44,"[1.0278856906277593e-05, 6.74551519598838e-06]",1.5115687455904073e-10,0.001048377682688071,0.014520774000629899,8.992599941848312e-05,3.847699917969294e-05
45,"[1.0278856906277593e-05, 6.74551519598838e-06]",1.5115687455904073e-10,0.0007669696255804025,0.0074961130012525246,0.00013153500003681984,3.691299934871495e-05
46,"[1.0278856906277593e-05, 6.74551519598838e-06]",1.5115687455904073e-10,0.0007638790662868835,0.006358287000693963,0.0014638529992225813,2.8046000807080418e-05
47,"[1.0278856906277593e-05, 6.74551519598838e-06]",1.5115687455904073e-10,0.000750577784273411,0.010813256998517318,0.0007222989988804329,5.580500146606937e-05
48,"[1.0278856906277593e-05, 6.74551519598838e-06]",1.5115687455904073e-10,0.0007136777851190437,0.011029707000488997,0.00013751000005868264,4.433699905348476e-05
49,"[1.0278856906277593e-05, 6.74551519598838e-06]",1.5115687455904073e-10,0.000694782788700794,0.03230717099904723,0.00013195300016377587,0.000897594001799007
50,"[1.0278856906277593e-05, 6.74551519598838e-06]",1.5115687455904073e-10,0.0006735953794409999,0.019676199999594246,0.0001297469989367528,4.266500036465004e-05
