flight_number,treasure_position,treasure_crumbs,average_crumbs,evaluation_seconds,update_seconds,overhead_seconds
0,"[5.236012107857405, -2.8701274078305943]",12.650521116822103,19.848874505144572,0.013743355000769952,0.0,6.422299884434324e-05
1,"[-3.6636910733129877, 1.5004190759717195]",10.824274476306243,17.445300882659446,0.02648308499919949,0.00011961199925281107,5.663100091624074e-05
2,"[1.234205897445717, -1.0359388767376494]",5.08326486854493,13.564805262145878,0.020414286000232096,0.00011161000111314934,6.542299888678826e-05
3,"[-1.2476782543075626, 0.020374565664659894]",4.299825476135414,12.199165203930582,0.010318643000573502,0.0002275259994348744,5.5038000937202014e-05
4,"[-1.2476782543075626, 0.020374565664659894]",4.299825476135414,11.184903730326706,0.020361519000289263,0.00011067400009778794,0.0005349819984985515
5,"[-0.6187225243271581, -0.11491335288366722]",3.4132662452288334,10.452489926623372,0.011117051999463001,0.00012499300100898836,5.8117999287787825e-05
6,"[-0.6187225243271581, -0.11491335288366722]",3.4132662452288334,9.150629018385965,0.21193054000104894,0.00018459300008544233,6.224599928827956e-05
7,"[-0.6187225243271581, -0.11491335288366722]",3.4132662452288334,8.160354557538525,0.16051476000029652,0.0002549049986555474,0.0016358770026272396
8,"[-0.6187225243271581, -0.11491335288366722]",3.4132662452288334,7.738854579204871,0.025442097001359798,0.0005143350008438574,6.281299647525884e-05
9,"[-0.6187225243271581, -0.11491335288366722]",3.4132662452288334,7.232469005374665,0.07597813900065375,0.0005216270001255907,7.291799920494668e-05
10,"[0.7593618970176363, 0.05467336629256436]",3.1107480486246293,6.642094892025901,0.03178255700004229,0.00016620200040051714,5.899499956285581e-05
11,"[0.4807832776769847, 0.07231265722695746]",3.093222385587556,6.426982502275162,0.025592110001525725,0.00011455800085968804,5.739299740525894e-05
12,"[0.4807832776769847, 0.07231265722695746]",3.093222385587556,6.273651714508707,0.023675207999986014,0.0001199669986817753,4.1345001591253094e-05
13,"[-0.19988812222878027, -0.2494484850360652]",2.432774502051711,5.93638693357,0.014529244999721413,0.00014341700079967268,0.000788068999099778
14,"[-0.19988812222878027, -0.2494484850360652]",2.432774502051711,5.39474136587348,0.01639806500134,0.00011435400119808037,4.851999801758211e-05
15,"[-0.14567336557262411, -0.25988771717644976]",2.2285819917848753,4.819215901818245,0.019882253000105266,0.00011324700062687043,5.2072000471525826e-05
16,"[0.181152749272645, 0.11221301509342096]",1.507303675246821,4.75763178317237,0.028424584001186304,0.0001882130000012694,5.227899964665994e-05
17,"[0.042481368325195557, 0.03618781604195376]",0.23907380550216617,4.605825519512638,0.01443266299975221,0.00012619799963431433,5.853600123373326e-05
18,"[0.042481368325195557, 0.03618781604195376]",0.23907380550216617,4.4095082798382865,0.062383345000853296,0.0001270729990210384,5.368900019675493e-05
19,"[0.042481368325195557, 0.03618781604195376]",0.23907380550216617,4.206966541946837,0.025311131999842473,0.0004241480000928277,5.75340000068536e-05
20,"[0.042481368325195557, 0.03618781604195376]",0.23907380550216617,4.075727001438769,0.03194558799987135,0.00013113599925418384,5.2868001148453914e-05
21,"[0.042481368325195557, 0.03618781604195376]",0.23907380550216617,3.758197884429793,0.053332460000092397,0.00012977200094610453,5.406299897003919e-05
22,"[0.042481368325195557, 0.03618781604195376]",0.23907380550216617,3.4913841579784,0.019383142000151565,0.00011234900011913851,5.510299888555892e-05
23,"[0.042481368325195557, 0.03618781604195376]",0.23907380550216617,3.3297920667455267,0.014907726999808801,0.0002713230005610967,4.9450000005890615e-05
24,"[0.042481368325195557, 0.03618781604195376]",0.23907380550216617,3.232713166943639,0.021788836998894112,0.00034289299946976826,4.7812001866986975e-05
25,"[0.042481368325195557, 0.03618781604195376]",0.23907380550216617,3.043029387995228,0.01178924600026221,0.0002714769998419797,4.291000004741363e-05
26,"[0.042481368325195557, 0.03618781604195376]",0.23907380550216617,2.987845436274311,0.01220492600077705,0.00010761799967440311,0.00018805400031851605
