flight_number,treasure_position,treasure_crumbs,average_crumbs,evaluation_seconds,update_seconds,overhead_seconds
0,"[1.5118860666997334, -2.054922641424523, -1.7896071195182333, 5.068294326419033, 2.826671923581113, 0.3402663671640802, 1.7269993591585617, -1.9187372534000553, -3.2191326394648545, 3.026781548778888, -1.8368641497086085, 0.26678724117986885, 3.7452054875412584, 1.2197802709105012, 0.12113298022756602, 0.3656470851371525, -2.1053900259726266, 2.702996402524546, -2.0628690328472534, 2.47969010295329, 2.8366133690966873, 1.6059550191952185, 1.4084282451053616, -3.7110496469488012, 4.472942239757301, -0.4953575287786407, 4.565402438692192, -0.6513696014591437, 3.538710325122511, -1.4016701816186243]",193.33210634433075,269.70363798730216,0.038923555000110355,0.0,0.0
1,"[-2.13113470209791, 0.19972337211573166, -1.6912445545528891, -0.03389403700603705, 3.6248777838360717, 2.8710448407766815, 2.873121171570129, -2.208643238518199, -1.6859511058852021, -1.6352742470309631, 0.8266371022792516, -0.8877811113422585, 1.8952215640082208, -0.19599755904208682, -2.5377528331949257, -1.009896439563267, -2.20120987146831, 2.7328867018714096, -2.258753499340451, -2.0224952495736366, -0.09580333440125566, 0.6973742447698115, 1.3364623211639552, 2.0699623117610244, 0.9998149016135489, -2.4817281180827275, -0.21708622864157912, -2.7746499191406393, 1.986649063633437, -2.2470813506872926]",112.01044206146719,159.38720944015387,0.03725139900052454,0.0027901329995074775,0.00015844599965930684
2,"[-0.3294892375656018, -1.0037278642617524, 1.005185551257905, -2.793811420742716, 2.3624342079008134, -1.3618213728295085, 0.2233102381231742, -2.002545916594728, -3.45603496747325, 0.5177419455396963, -0.5749447509836485, 0.4332497204769954, 0.40014447796177244, -3.0735998007396583, -1.4775674653800581, -1.691355326602984, -0.3498848036856481, 1.8808787192879457, -0.10209315847247247, 1.4808277737714364, 1.0671831000789158, 0.03206392640262723, 0.9437876461316455, 0.6141419351798145, 0.9119647808673996, -0.4781821729212987, 0.17432668785440075, 0.3776174372423471, -0.16023490539822038, -1.5738701042264598]",60.81632082649083,102.21731592682599,0.04103727399979107,0.0018990949993167305,0.00013163999938115012
3,"[-0.3294892375656018, -1.0037278642617524, 1.005185551257905, -2.793811420742716, 2.3624342079008134, -1.3618213728295085, 0.2233102381231742, -2.002545916594728, -3.45603496747325, 0.5177419455396963, -0.5749447509836485, 0.4332497204769954, 0.40014447796177244, -3.0735998007396583, -1.4775674653800581, -1.691355326602984, -0.3498848036856481, 1.8808787192879457, -0.10209315847247247, 1.4808277737714364, 1.0671831000789158, 0.03206392640262723, 0.9437876461316455, 0.6141419351798145, 0.9119647808673996, -0.4781821729212987, 0.17432668785440075, 0.3776174372423471, -0.16023490539822038, -1.5738701042264598]",60.81632082649083,87.29110310589832,0.03883759100062889,0.002185143000133394,0.00013528299950849032
4,"[-0.20442154155716707, -1.5054297611251795, -0.10051730842983986, -0.9348430056850465, 1.2254314845271947, -0.6965108329007383, 1.14656019073061, -0.5894430553983536, -2.1834632990267413, -1.2417077463383521, -0.1892644405996663, 0.29950324481890234, -0.10247910961984275, -2.0899321392923627, -0.897014028583399, 0.010259585853697684, 0.20416642894240788, 2.578148605324817, -1.5455687291129325, -0.02187696405987538, 1.303962471756193, 0.7031868341811514, 0.8692820116480062, 0.8187227359430904, 0.1250569223103688, -0.5018674213737375, 0.8449116198887852, 1.8684338705946757, 0.49339611400381644, -1.4645915543902168]",38.01836873464991,81.33648865621727,0.029896908000409894,0.0012426789999153698,0.00010786999973788625
5,"[-0.20442154155716707, -1.5054297611251795, -0.10051730842983986, -0.9348430056850465, 1.2254314845271947, -0.6965108329007383, 1.14656019073061, -0.5894430553983536, -2.1834632990267413, -1.2417077463383521, -0.1892644405996663, 0.29950324481890234, -0.10247910961984275, -2.0899321392923627, -0.897014028583399, 0.010259585853697684, 0.20416642894240788, 2.578148605324817, -1.5455687291129325, -0.02187696405987538, 1.303962471756193, 0.7031868341811514, 0.8692820116480062, 0.8187227359430904, 0.1250569223103688, -0.5018674213737375, 0.8449116198887852, 1.8684338705946757, 0.49339611400381644, -1.4645915543902168]",38.01836873464991,62.87189342635052,0.029726085000220337,0.0012621320001926506,0.0001403520000167191
6,"[-0.061768436956347816, -2.270606497074618, 0.9788149925520991, -1.1940824755340704, -0.038810143398140706, -0.8247591753996213, 1.2144672860707042, 0.3669279930937295, -0.8491671432338195, -0.9513243688976376, -0.2341451988605241, 0.05672368895425928, 0.004482164672463984, -1.247493379539916, 0.2534439916766391, 0.5575548590004478, 0.22883108467997526, 2.2091820618591678, -1.7635237023868975, 0.8655892161535965, 1.307631639493601, 1.5093238981934487, 0.8421318348663568, 0.495057306712539, -0.6974824299996513, -1.0306390644845096, 0.36717510598134306, 2.285271624345997, -0.9927537105570331, -0.715483055321129]",35.58798235603938,58.86721725278429,0.029653480999513704,0.0014775849995203316,0.00011596800050028833
7,"[0.28706345766172126, -1.8972545266412912, 0.5195469387657423, -0.5001133141273071, -0.19938145771726223, -0.008858346788414517, 0.6482664214560749, 0.5923975482449078, -1.44600033473868, -1.4113365085248781, -0.061016107711014955, 0.2894334523360824, -1.3209717919228705, -0.7359499991199602, 0.1631177968979692, 1.4224517535461612, -0.0606958309087019, 2.1203337125243484, -1.5752986152217325, 0.6154043905764065, 0.8777450863263971, 1.8870992236136055, 1.9708265580949025, 0.42815237492816116, -0.7015647956692688, -0.8897043833263861, 0.33099196310756396, 1.324361522752811, 0.35090718461727466, -0.9523920228554937]",33.45616745489673,47.89790280950662,0.0415667070001291,0.001758864999828802,0.0001391000005241949
8,"[1.0492444554496294, -0.5393857356920072, 1.1429013274891189, -1.343847481773048, 0.14845119831349085, -0.41206183940885455, -0.2783998088260271, -0.047600245625603055, -1.4842364263061416, -0.3869191039340991, 0.12893081237924425, 0.286318418617145, -0.16312490255164036, -1.992888456691972, 0.019760753136488507, 0.68807247576566, -0.1418689560724662, 2.255340285027443, -0.9009192153744904, 0.8461800013968708, 0.4305759819484689, 1.5622133754289533, 0.7653071629173017, 1.495767773674496, -0.15978609787005493, -0.6545074491891834, 0.2135793350737909, 2.4148839747944137, -0.11146971784551929, -0.793661474712781]",30.755720858803826,44.42845557381483,0.03564707199984696,0.0012825320000047213,0.00012131800031056628
9,"[0.44917886265483875, -0.34225115899321856, 1.6426384026995755, -1.047733423584821, -0.0010353734920789393, -0.9515903893283298, -0.5131643010098821, -0.3109094499940963, -1.1777763923485223, 0.9395853396085421, -0.15557074176447727, -0.332141480122625, -0.5919808676708158, -1.0160721484142565, 0.17303324498990247, 0.7603149239941487, 0.3258395711731368, 1.8652237352742023, -0.31014640591132236, 0.23363841975566146, 0.8355023468838196, 1.611305789123059, 0.5593417509407712, 0.9671932930413377, -0.338254742454681, -0.905073910719225, 0.02956434713246335, 2.6391640009416935, -0.6275033697761632, -1.4677034308413561]",28.5020475480258,40.05546009847762,0.03062358100032725,0.001754734999849461,0.0001500329999544192
