flight_number,treasure_position,treasure_crumbs,average_crumbs,evaluation_seconds,update_seconds,overhead_seconds
0,"[-1.9349519721560022, 2.047166805418132, 3.2427681691079018, -1.104371659377131, 3.4357070150210687, -2.2887463441897955, 3.0155538055575315, -1.1162128900617168, -3.174656392475936, 4.131309620983715, 4.849698302553084, -1.2622683829275525, 1.9073302151361577, 0.6694469514623442, -2.0376270636292997, -2.2961586268340173, -4.278822604074038, -1.3223620965877898, 0.7954782926464468, -2.8427785825237457, 3.8953588565111295, -3.934699498426636, 0.9113739936387049, -0.1798541760500605, 1.154648090711964, 0.07874671241769526, -5.109554358104024, -2.543679234542477, 3.2109623534033647, 4.670638239712852]",437.2784330573357,555.0520875718929,0.000233020999985456,0.0,0.0
1,"[-0.7515366189625245, -1.5792185650006703, -2.123102574407694, -3.027866849251546, -1.7329022951029032, -3.050317049486491, 0.6974509383446779, 0.11385032026928066, -3.0742121204084425, 0.7340795477173327, 1.445304294634461, -0.4992319212602534, 1.9921682096409172, 2.9103272061837417, -2.062640874805236, -3.1220103875657745, -2.849611873620905, 1.5725086520312699, -1.2688727923774419, -4.016860093140775, 3.93433077556076, -3.7993475887732684, 0.4226265898245094, -0.5647233058195607, -2.7100940244207656, -0.9002097757681167, 0.002645581842214584, 0.40953011645407145, 3.519680503079317, -1.1404383108578415]",401.17840075671427,457.1692778417244,0.00024144899998645997,0.0013754120000157855,3.332699998281896e-05
2,"[-2.6838785647431243, -0.6476975046841027, -0.9073739561276126, 1.0296805678055965, 1.341508528073712, -2.1215213381395115, 0.7125377675532192, 0.12191031721430245, -0.09766050052212538, 2.154003432691391, 1.9300218052762068, -1.785239545977733, 1.8636627139637043, 1.607675562660591, -2.0253080664095777, -1.8934454055836705, -1.0031018455336094, 0.41354428028143886, 0.26969497298272493, -0.6468718700398695, 3.894602897107739, -2.6473482074854946, 0.381062752830609, -0.5999855374398901, 0.035598208359085226, -0.5789770878329175, -3.072, 0.6253129715876982, 2.826861054465857, -0.312274298723777]",343.5273298583262,412.5837005961445,0.0002294730002176948,0.0011051619994759676,2.2510999770020135e-05
3,"[-2.6838785647431243, -0.6476975046841027, -0.9073739561276126, 1.0296805678055965, 1.341508528073712, -2.1215213381395115, 0.7125377675532192, 0.12191031721430245, -0.09766050052212538, 2.154003432691391, 1.9300218052762068, -1.785239545977733, 1.8636627139637043, 1.607675562660591, -2.0253080664095777, -1.8934454055836705, -1.0031018455336094, 0.41354428028143886, 0.26969497298272493, -0.6468718700398695, 3.894602897107739, -2.6473482074854946, 0.381062752830609, -0.5999855374398901, 0.035598208359085226, -0.5789770878329175, -3.072, 0.6253129715876982, 2.826861054465857, -0.312274298723777]",343.5273298583262,396.1384867704938,0.00022860099943500245,0.0011402139998608618,1.9009000425285194e-05
4,"[-1.7166965670234786, -0.20243613096845792, -1.200910063120159, -1.07432168991861, 0.4159441493168924, 0.009318810199553607, 0.2246496761026177, -0.4861446717691016, 0.5471469189523859, 0.9529789009487488, 2.8746371022792516, -1.5900456737991941, 1.5753947789665186, 1.739207654362097, -1.9102399890240909, -1.9082630468993662, -1.1345605015914528, 0.6216533030842253, -1.076343886382781, -1.9933607834763563, 3.968632885966566, -3.065709531137146, -0.14084936329588904, -1.6097211737391852, -1.8730938697768855, -0.23355994076536957, -2.1832816348466473, -0.07693721511302754, 3.0033120994084976, -0.9975314418042613]",295.2812547880145,374.88156120785084,0.000246413999775541,0.0012062239993611001,2.5129000277956948e-05
5,"[-1.7166965670234786, -0.20243613096845792, -1.200910063120159, -1.07432168991861, 0.4159441493168924, 0.009318810199553607, 0.2246496761026177, -0.4861446717691016, 0.5471469189523859, 0.9529789009487488, 2.8746371022792516, -1.5900456737991941, 1.5753947789665186, 1.739207654362097, -1.9102399890240909, -1.9082630468993662, -1.1345605015914528, 0.6216533030842253, -1.076343886382781, -1.9933607834763563, 3.968632885966566, -3.065709531137146, -0.14084936329588904, -1.6097211737391852, -1.8730938697768855, -0.23355994076536957, -2.1832816348466473, -0.07693721511302754, 3.0033120994084976, -0.9975314418042613]",295.2812547880145,364.2920754184173,0.00021490899962373078,0.0010049709999293555,1.8165000255976338e-05
6,"[-1.9152498714398738, -1.1664612605675575, -0.8092683436447052, -1.2350105073667814, 0.9513174336590327, -1.6954630935906734, 1.0351404663144896, -0.44159176469125594, -1.4314141252445562, 1.0257669008740158, 2.261438362038163, -1.1181360397385451, 1.3656943290140515, 2.0312222884465143, 0.09767406251596211, -1.6339843403417933, -2.1367591969596265, 0.48015017255369935, -1.1310553811878508, -1.0243525955857828, 4.079580036137867, -1.9429355494283618, -1.0879760290805738, -2.0569851022014616, -0.7379765803531046, -0.25862713711787144, -3.1242301179443044, -0.02615185620748206, 3.1418671387560693, -0.8583362656674269]",269.8591067165466,354.54841078059474,0.00033998299932136433,0.0012053590007781168,2.6253000214637723e-05
7,"[-1.9152498714398738, -1.1664612605675575, -0.8092683436447052, -1.2350105073667814, 0.9513174336590327, -1.6954630935906734, 1.0351404663144896, -0.44159176469125594, -1.4314141252445562, 1.0257669008740158, 2.261438362038163, -1.1181360397385451, 1.3656943290140515, 2.0312222884465143, 0.09767406251596211, -1.6339843403417933, -2.1367591969596265, 0.48015017255369935, -1.1310553811878508, -1.0243525955857828, 4.079580036137867, -1.9429355494283618, -1.0879760290805738, -2.0569851022014616, -0.7379765803531046, -0.25862713711787144, -3.1242301179443044, -0.02615185620748206, 3.1418671387560693, -0.8583362656674269]",269.8591067165466,349.7652380849978,0.0002143359997717198,0.0011519380004756385,1.8634000298334286e-05
8,"[-1.9152498714398738, -1.1664612605675575, -0.8092683436447052, -1.2350105073667814, 0.9513174336590327, -1.6954630935906734, 1.0351404663144896, -0.44159176469125594, -1.4314141252445562, 1.0257669008740158, 2.261438362038163, -1.1181360397385451, 1.3656943290140515, 2.0312222884465143, 0.09767406251596211, -1.6339843403417933, -2.1367591969596265, 0.48015017255369935, -1.1310553811878508, -1.0243525955857828, 4.079580036137867, -1.9429355494283618, -1.0879760290805738, -2.0569851022014616, -0.7379765803531046, -0.25862713711787144, -3.1242301179443044, -0.02615185620748206, 3.1418671387560693, -0.8583362656674269]",269.8591067165466,347.6205056981993,0.00023082799998519477,0.0011406260000512702,1.7360000128974207e-05
9,"[-1.9152498714398738, -1.1664612605675575, -0.8092683436447052, -1.2350105073667814, 0.9513174336590327, -1.6954630935906734, 1.0351404663144896, -0.44159176469125594, -1.4314141252445562, 1.0257669008740158, 2.261438362038163, -1.1181360397385451, 1.3656943290140515, 2.0312222884465143, 0.09767406251596211, -1.6339843403417933, -2.1367591969596265, 0.48015017255369935, -1.1310553811878508, -1.0243525955857828, 4.079580036137867, -1.9429355494283618, -1.0879760290805738, -2.0569851022014616, -0.7379765803531046, -0.25862713711787144, -3.1242301179443044, -0.02615185620748206, 3.1418671387560693, -0.8583362656674269]",269.8591067165466,345.19126690226415,0.0002225540001745685,0.001167815999906452,1.772199902916327e-05
