flight_number,treasure_position,treasure_crumbs,average_crumbs,evaluation_seconds,update_seconds,overhead_seconds
24,"[-0.00046827451274460683, 0.0007496937252249765]",7.813217009279015e-07,0.01643175210832435,0.0005085350003355416,8.620900007372256e-05,1.8618999092723243e-05
25,"[-0.00046827451274460683, 0.0007496937252249765]",7.813217009279015e-07,0.012615874321459747,0.0005031210002925945,7.742199886706658e-05,1.582300137670245e-05
26,"[-0.00046827451274460683, 0.0007496937252249765]",7.813217009279015e-07,0.012430656022334091,0.0009161210000456776,0.00010267700054100715,1.8651999198482372e-05
27,"[-0.00046827451274460683, 0.0007496937252249765]",7.813217009279015e-07,0.011286303479608335,0.0006786459998693317,7.555599950137548e-05,1.6235000657616183e-05
28,"[-0.00046827451274460683, 0.0007496937252249765]",7.813217009279015e-07,0.010831157972630217,0.0007583660008094739,8.410699956584722e-05,1.6619000234641135e-05
29,"[-0.00046827451274460683, 0.0007496937252249765]",7.813217009279015e-07,0.009641435750189232,0.0006397189990821062,0.0001017279992083786,1.622500167286489e-05
30,"[-0.000597301967502957, -0.00014305936117484075]",3.772356212026571e-07,0.006872950267394881,0.0009679889990366064,8.400099977734499e-05,3.642300180217717e-05
31,"[-0.000597301967502957, -0.00014305936117484075]",3.772356212026571e-07,0.004325608249489092,0.0005214800003159326,0.00026480000087758526,1.7364000086672604e-05
32,"[-0.000597301967502957, -0.00014305936117484075]",3.772356212026571e-07,0.004313229049215227,0.000666453999656369,8.651800089864992e-05,1.8598999304231256e-05
33,"[-0.00014821394987654896, -0.00026341632899937433]",9.13555373215148e-08,0.00371152916096657,0.0007709609999437816,7.766099952277727e-05,1.9670000256155618e-05
34,"[-0.00014821394987654896, -0.00026341632899937433]",9.13555373215148e-08,0.0021270545202925323,0.0007113249994290527,8.747199899517e-05,1.736000194796361e-05
35,"[-0.00014821394987654896, -0.00026341632899937433]",9.13555373215148e-08,0.002098199146963848,0.0007831170005374588,7.466399983968586e-05,1.4019999071024358e-05
36,"[-0.00014821394987654896, -0.00026341632899937433]",9.13555373215148e-08,0.0016898640102813972,0.0006688020002911799,8.741799865674693e-05,1.586800135555677e-05
37,"[-0.00014821394987654896, -0.00026341632899937433]",9.13555373215148e-08,0.0016356471467915675,0.0005563510003412375,7.81580001785187e-05,1.6345000403816812e-05
38,"[3.529561329086652e-05, 8.616282219954608e-05]",8.669812246968983e-09,0.0011827643915145979,0.0005448109986900818,8.044500100368168e-05,1.7680999008007348e-05
39,"[3.529561329086652e-05, 8.616282219954608e-05]",8.669812246968983e-09,0.0011611257702839992,0.0004938630008837208,7.975500011525583e-05,1.5190998965408653e-05
40,"[3.529561329086652e-05, 8.616282219954608e-05]",8.669812246968983e-09,0.0011517095157168545,0.0005530929993255995,9.755499922903255e-05,1.785400127118919e-05
41,"[-4.234531555604248e-05, 3.618036260986951e-05]",3.102144388122457e-09,0.0011008315184352197,0.0009544229997118236,8.08099994173972e-05,1.9552000594558194e-05
42,"[-4.234531555604248e-05, 3.618036260986951e-05]",3.102144388122457e-09,0.00107477535079098,0.0005428189997473964,0.000154637999003171,1.6326001059496775e-05
43,"[3.679522290946773e-05, -3.681188533399276e-05]",2.70900333080045e-09,0.0010688193023856445,0.0009967920013878029,7.880799967097118e-05,1.846699888119474e-05
44,"[1.0278856906277593e-05, 6.74551519598838e-06]",1.5115687455904073e-10,0.001048377682688071,0.00047811299918976147,7.724999886704609e-05,1.6825002603582107e-05
45,"[1.0278856906277593e-05, 6.74551519598838e-06]",1.5115687455904073e-10,0.0007669696255804025,0.0006412559996533673,0.00021665100030077156,1.6681000488460995e-05
46,"[1.0278856906277593e-05, 6.74551519598838e-06]",1.5115687455904073e-10,0.0007638790662868835,0.0006741790002706693,0.00020622200099751353,1.589599924045615e-05
47,"[1.0278856906277593e-05, 6.74551519598838e-06]",1.5115687455904073e-10,0.000750577784273411,0.0008893689991964493,7.526999979745597e-05,1.8291000742465258e-05
48,"[1.0278856906277593e-05, 6.74551519598838e-06]",1.5115687455904073e-10,0.0007136777851190437,0.0009429860001546331,7.232800089695957e-05,1.549099943076726e-05
49,"[1.0278856906277593e-05, 6.74551519598838e-06]",1.5115687455904073e-10,0.000694782788700794,0.000492752998979995,0.00035432600088824984,1.617599991732277e-05
50,"[1.0278856906277593e-05, 6.74551519598838e-06]",1.5115687455904073e-10,0.0006735953794409999,0.0009324070015281904,7.944400022097398e-05,2.063599822577089e-05
51,"[1.0278856906277593e-05, 6.74551519598838e-06]",1.5115687455904073e-10,0.0006705004125592516,0.0005422649992397055,7.872800051700324e-05,1.5414001609315164e-05
52,"[3.622825985126064e-06, 7.484461774962567e-06]",6.914203617938045e-11,0.000663020268993969,0.0005358489997888682,7.800699859217275e-05,1.6560001313337125e-05
53,"[3.622825985126064e-06, 7.484461774962567e-06]",6.914203617938045e-11,0.0006609824224194824,0.0008165270010067616,7.89420009823516e-05,2.975299685203936e-05
54,"[3.622825985126064e-06, 7.484461774962567e-06]",6.914203617938045e-11,0.0006599056786099625,0.0005152260000613751,0.00017133999972429592,1.679399974818807e-05
55,"[3.622825985126064e-06, 7.484461774962567e-06]",6.914203617938045e-11,0.0006582880846190459,0.00048735000018496066,0.00010243800170428585,1.5526997231063433e-05
56,"[7.555890906152861e-06, 3.0681852403008555e-06]",6.650524805448353e-11,0.0006351001805401073,0.0012994789994991152,7.72399998822948e-05,1.8496000848244876e-05
57,"[5.32976181004522e-06, 4.3827446801235565e-06]",4.761481188296784e-11,0.000634602079138711,0.0007073529995977879,0.0001119009993999498,0.00013228500029072165
58,"[3.771471442769871e-06, 5.302936287999447e-06]",4.2345130118210004e-11,0.0004964009980338637,0.0007788570001139306,0.00022296499992080498,1.9082001017522998e-05
59,"[3.771471442769871e-06, 5.302936287999447e-06]",4.2345130118210004e-11,0.0004923404687809136,0.0010588830009510275,7.854500108805951e-05,1.8237997210235335e-05
60,"[3.1478812020339124e-06, 5.288268334607703e-06]",3.7874938040933e-11,0.0004918623327080232,0.0010708289992180653,7.84009989729384e-05,1.9820003217319027e-05
